,State Affected_Alabama,State Affected_Arizona,State Affected_Arkansas,State Affected_California,State Affected_Colorado,State Affected_Connecticut,State Affected_Florida,State Affected_Georgia,State Affected_Idaho,State Affected_Illinois,State Affected_Indiana,State Affected_Iowa,State Affected_Kansas,State Affected_Kentucky,State Affected_Louisiana,State Affected_Maryland,State Affected_Massachusetts,State Affected_Michigan,State Affected_Minnesota,State Affected_Mississippi,State Affected_Missouri,State Affected_Montana,State Affected_Nebraska,State Affected_Nevada,State Affected_New Hampshire,State Affected_New Jersey,State Affected_New Mexico,State Affected_New York,State Affected_North Carolina,State Affected_North Dakota,State Affected_Ohio,State Affected_Oklahoma,State Affected_Oregon,State Affected_Pennsylvania,State Affected_South Carolina,State Affected_South Dakota,State Affected_Tennessee,State Affected_Texas,State Affected_Utah,State Affected_Virginia,State Affected_Washington,State Affected_Wisconsin,State Affected_Wyoming,NERC Region_FRCC,NERC Region_MRO,NERC Region_NPCC,NERC Region_RF,NERC Region_SERC,NERC Region_SPP RE,NERC Region_TRE,NERC Region_WECC,Event Type_Cyber Event,Event Type_Other,Event Type_Severe Weather,Event Type_System Operations,Event Type_Transmission / Distribution Interruption,Event Type_Vandalism,scaled_Demand Loss (MW),scaled_Number of Customers Affected,scaled_State Avg Temp (F),scaled_State Avg Windspeed (mph),scaled_State Avg Precipitation (mm),scaled_Monthly Net Energy for Load (GWh),scaled_Monthly Peak Hour Demand (MW),scaled_State Avg Snowfall (mm)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.04699255655851601,-0.2545627744590003,-2.000497658817877,1.013082110153987,-0.5060592115796617,-0.2571583232524594,-0.5223600132544116,-0.2652723275045537
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0381078352910027,-0.2545627744590003,-1.6571044704815199,-0.8267915025281835,-0.5850014495569053,0.9787319310919634,1.424898161652723,-0.2652723275045537
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.13928841974587863,-0.15872769128295175,-1.6455499710562977,2.1912290844402333,0.2107038214556745,0.46269941289517613,0.25036631681360333,-0.2652723275045537
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2755751359607101,-0.2545627744590003,0.07069422322579634,-1.8070445891755251,-0.584495109969242,-0.07503474934823913,-0.03432362729993072,-0.2652723275045537
4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1408897675298865,-0.20915909702956884,0.09682960175705724,-1.0807641154055203,-0.5849347453940086,-0.07503474934823913,-0.03432362729993072,-0.2652723275045537
5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1939374963990315,-0.2545627744590003,-0.2764026838170701,-1.017029298319581,-0.583788038513686,-0.07503474934823913,-0.03432362729993072,-0.2626935122494617
6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.19350076518521117,-0.2545627744590003,-0.2764026838170701,-1.017029298319581,-0.583788038513686,-0.07503474934823913,-0.03432362729993072,-0.2626935122494617
7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.13972515095969895,-0.20916742797955587,-0.678785943023296,0.75050022202885,0.8327551481517366,0.10232619792883091,-0.27460105501316945,1.4930698849752375
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.13797822610441765,-0.012965224834502766,-0.8220671427412409,0.7895091639873681,0.4164786084212018,-0.11115001332881086,-0.5412144218318404,-0.2374034042280163
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.10726146406572125,0.07126067953458928,0.5091118852898853,-0.49035243774895154,0.028729906182932568,0.008083514432262677,0.24636373643089307,-0.2652723275045537
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.13361091396621436,0.2619561247382013,-0.8844336771102163,0.6071979430206117,-0.5491947821965248,-0.11115001332881086,-0.5412144218318404,-0.2652723275045537
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14351015481280846,-0.24962668659167214,-0.8458798195003042,0.1486575993769514,-0.3301316143668419,0.10232619792883091,-0.27460105501316945,-0.2652723275045537
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.02792196022169503,-0.017130699828028586,-0.8013269268282835,-0.37025853822323124,-0.5315496364836321,-0.11285180248278655,-0.21644777634468151,-0.2652723275045537
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.101583958286057,0.7868059739224544,-0.8013269268282835,-0.37025853822323124,-0.5315496364836321,-0.11285180248278655,-0.21644777634468151,-0.2652723275045537
14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.13725034074805043,-0.14209494963380315,0.8273791995696551,-0.09939615278690753,-0.13542438832734957,-2.802792906859446,-2.5474373707008877,-0.2652723275045537
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1350666846789488,0.03702047508780706,0.07578900720983445,-1.8070445891755251,-0.4785617628220606,0.09079308994503041,0.0031343000605591784,-0.2598205773649916
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.12720552283018288,0.03702047508780706,0.07578900720983445,-1.8070445891755251,-0.4785617628220606,0.09079308994503041,0.0031343000605591784,-0.2598205773649916
17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13462995346512846,-0.14209494963380315,1.3174019696116033,-0.7083156308158739,-0.29218491198187696,-2.5756234080782456,-2.336597220963754,-0.2652723275045537
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.3105136330663363,17.24043219834944,0.010544990034386532,0.4175206121158043,-0.495138240844918,0.38262200841047306,0.6191024955758186,-0.2652723275045537
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12196474826433897,-0.05416593799546664,1.095357308358252,-0.5477467110162639,-0.08687629545676603,0.9170937906376788,1.177386483197941,-0.2652723275045537
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.09430510472238486,-0.2545627744590003,0.9034069748004061,0.6936576584184826,-0.24502066487111146,-0.19963236934490067,-0.01775791774530608,-0.2652723275045537
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.08338682437687667,-0.14544815700359143,1.1853433079477735,-1.3264059157177133,-0.4523009850836195,1.163535592094612,1.1721436666403064,-0.2652723275045537
22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12443955847598748,-0.07585973176174911,0.9944284033389107,-0.5680035133459035,1.054904530982107,1.163535592094612,1.1721436666403064,-0.2652723275045537
23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.13943399681715207,-0.2545627744590003,1.2223672505731646,0.06225312980361603,1.901692346862904,-2.4973712135931567,-2.3188956682852893,-0.2652723275045537
24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.13317418275239404,-0.014339831582366286,1.01877120415315,-0.4934688688765884,-0.5837514578481624,1.0832420373477134,1.1170321532589742,-0.2652723275045537
25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14452919431172256,-0.2525425190871402,0.9848658729795488,-0.9866440948251217,-0.5833134356216474,0.9345835753562259,0.9941891513449266,-0.2652723275045537
26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14132649874370684,-0.20714717260769586,0.9848658729795488,-0.9866440948251217,-0.5833134356216474,0.9345835753562259,0.9941891513449266,-0.2652723275045537
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1312816808258393,-0.04628902478270932,0.06656892512960517,-0.32910829120502066,-0.5716768741563188,0.9345835753562259,0.9941891513449266,-0.2652723275045537
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.101583958286057,1.099216598436891,1.006789338078707,1.9551960616839006,-0.2390292075365306,0.8536834844201083,1.1059037800250304,-0.2652723275045537
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.36528170928787346,-0.2441490869751857,0.6007437934183083,-0.6220216528916089,-0.5848739507778105,0.32936176514783605,0.39116366954478743,-0.2652723275045537
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.144674771382996,-0.2458610971975248,0.8891517669446398,0.3427085580574765,-0.28313858331898833,-2.66837596126016,-2.496921649306275,-0.2652723275045537
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1231293648345265,-0.06460045285424881,0.9768608930571993,0.7946884600375601,-0.14576630034265192,-2.6899280998101807,-2.4485567229364675,-0.2652723275045537
32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09721664614785372,-0.02546164981508022,1.2387013429078968,1.700830180206105,0.036688273607072136,-2.6899280998101807,-2.4485567229364675,-0.2652723275045537
33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.12560417504617502,-0.0016476292770931172,1.2387013429078968,1.700830180206105,0.036688273607072136,-2.6899280998101807,-2.4485567229364675,-0.2652723275045537
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.08673509701616584,0.3324859473285804,0.5173119296235836,0.5136577905380566,-0.4895580602143664,-2.168054346492763,-1.9098355818214734,-0.2652723275045537
35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14059861338733962,-0.20522688863568045,-0.2729326169257646,-1.168955315791878,-0.5843057224643805,-0.049352733885962695,-0.21787776205192816,-0.2652723275045537
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14496592552554288,-0.2545627744590003,-1.531766321022041,-0.004189181837601665,-0.43692990653821234,-0.560551727501684,-0.8286707250186391,-0.2652723275045537
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.1429278465277147,-0.2545627744590003,-0.18350312695223395,0.03277948241399063,-0.5830764072510622,-2.1908322210922826,-2.1598933122278923,-0.20303371500778541
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12531302090362814,-0.08325344987525743,-0.5538910449546476,0.12241583272264603,3.897478991833284,0.2766220077501659,0.5720666682774943,-0.2652723275045537
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.11614166541340125,-0.004634274847451129,-0.8655139211181603,0.3324928430895115,-0.2993429439253862,0.22532559131960359,-0.04881256687363926,-0.2652723275045537
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.11177435327519798,0.703496474051938,-1.0918643889747344,0.10814399471767244,0.07098804595971273,0.3389145553703394,-0.06769694426674985,3.703842665381885
41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.101583958286057,0.1219211864058503,-0.7283094527398817,0.2784179140783463,0.9661554482599081,0.3389145553703394,-0.06769694426674985,3.703842665381885
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.1436557318840819,-0.2545544435090132,-0.9903987161386203,-0.15664827305541545,-0.5615138874539558,0.3389145553703394,-0.06769694426674985,-0.13796230627996325
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.24560881395447,-0.2545627744590003,-0.7483214512242422,0.2743418501949429,1.0973731463404017,0.5207378416427865,0.7994526960755499,-0.2282682050707801
44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.11759743612613568,0.27320290722072094,-0.41715201546608077,0.637276225267652,1.3108734556910073,0.3389145553703394,-0.06769694426674985,2.961528452903409
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.14409246309790225,-0.2545627744590003,-1.3514897233845418,1.5479882966710319,-0.5672269730940018,1.1245416117480234,1.8320730330381538,0.9940844904320287
46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1391428426746052,-0.11626900467394308,-1.0475881728608782,0.10909886082075342,0.6056668180166971,0.07683756129866028,0.06341194581277823,7.733694873722426
47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.14482034845426944,-0.24052512373081825,-0.7169349848049688,1.4016328998393852,1.7330454727957545,-0.20994825463199487,0.37024641799435587,-0.17504021500438166
48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.11876205269632323,0.2494596997576238,-0.4840124678978753,0.3911935895594379,1.4872439459552391,0.07683756129866028,0.06341194581277823,2.541550013446175
49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.037530046925742244,-0.2545627744590003,-0.9149239828017154,1.2648994841143193,-0.08466571808382556,0.5527272317537836,1.4658197546953458,-0.06121594081446555
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.13797822610441765,-0.028419137060483553,0.48302282151331316,2.180506949414028,0.405509962235634,-2.2408780901165635,-1.9118328414707582,-0.16329407009396105
51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.1368136095342301,-0.01138650981195648,-1.4085026352476848,0.07683802748095693,0.37202318919570865,0.08491052827660613,-0.1875379626336456,-0.16329407009396105
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14452919431172256,-0.2545627744590003,-0.7157880140579531,0.09142292515829735,-0.42440842988732297,0.08491052827660613,-0.1875379626336456,-0.2480631003014161
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.06708219239425109,0.7116441431392745,0.5875289061315963,-0.1279429238010299,1.1872890783867829,-2.297198633285961,-2.1688109383398793,-0.258977373343406
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12837013940037043,-0.11004161955862198,0.7114566412425601,0.7202893955989206,-0.11678583639781812,-0.25585842393711794,0.03907517210377014,-0.2652723275045537
55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.12342051897707339,-0.04059898594155305,0.38957983523008005,-0.6760397924373147,-0.5814510283359925,-0.18084864858661612,-0.24733974785885868,-0.2652723275045537
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.14423804016917569,-0.23027805524674472,0.0718531832140702,0.9015792651877118,0.13491320873026555,-0.733844758403363,-0.7534357436728668,-0.2652723275045537
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.14103534460115993,-0.25455860898400673,0.27789373379601756,-0.26825106934897447,-0.3068012557957888,-0.45461789032564226,-0.39977112351888106,-0.2652723275045537
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.04466332341814093,0.7368827561250475,0.720914629187405,0.4120715021001553,1.5488537670496323,-2.007118233097428,-1.9097095977570222,-0.2652723275045537
59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1408897675298865,-0.2545627744590003,-0.9095220329813722,-0.21182140571640723,-0.3311470205001155,-0.08238635899758007,-0.3242075503967731,-0.2652723275045537
60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.14234553824262092,-0.20890500305496376,-0.004776808552253845,-1.6855037751976876,-0.48487444446305744,-0.08238635899758007,-0.3242075503967731,-0.2652723275045537
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0947418359362052,0.03702047508780706,0.6114391990878707,-0.6186455191700024,-0.001518267952388996,-0.45461789032564226,-0.39977112351888106,-0.17084801508733827
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.14409246309790225,-0.25455860898400673,1.1272522657247277,-0.48867832185394,-0.10307331654850417,-1.8338974986580745,-1.7031677945418424,-0.2652723275045537
63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.0023003956775691286,-0.12582043883409777,0.9027825999398288,-0.5065578796126636,-0.5850427553411437,0.27329262678376154,0.6549466738210761,-0.2652723275045537
64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.12851571647164386,-0.11028321710824647,1.1902930328976924,-0.4498388330896724,-0.4191495788705865,0.491940147989392,0.9349484981860312,-0.2652723275045537
65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.13841495731823797,-0.18708624503887553,0.7109616687475683,0.15018162212275507,2.1695115472956643,-2.4341423882257827,-2.268033244505413,-0.2652723275045537
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.13754149489059733,-0.2545627744590003,0.7016165880421221,-0.49035243774895154,-0.5448737096025716,0.7696886747228193,2.278847201515764,-0.2652723275045537
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3189882006229187,-0.03588366824888182,0.7264048105913145,0.13191120881466456,-0.3341758086245086,-1.2408230362229178,-1.061159805088019,-0.2652723275045537
